"","Trans B","Mat B","Mem B","PB","PC"
"Hist1h2af",0,0,0.0268780653504182,0.12291210547869,0
"Gm44297",0,0,0,0.0620678717787142,0.00105641269884747
"Hist1h3g",0,0,0,0.387449403703021,0.00495929112253084
"Hist1h2bh",0,0,0,0.0949334194290767,0.00616331752538107
"Hist1h3f",0.0285262194281245,0.0537613745588674,0.0408017676793862,0.2504907234454,0.0511206652041249
"Hist1h4f",0,0,0,0.0469085625838603,0
"Hist1h1d",0.304592385302027,0.169537204862057,0.235785037963324,1.44752584136059,0.148156139991235
"Hist1h3e",0.166794555090416,0.142577180976234,0.324704776958032,1.34534333155665,0.385878140721761
"Hist1h2ae",0.237276438401569,0.276376571927219,0.188319950769882,13.9570111722906,0.27579578154589
"Hist1h2bg",0.0975300481881415,0.0432668547387825,0,0.345125127752161,0.0389555360012149
"Hist1h2bf",0,0.0188244307793175,0.0111726448748331,0.0793522771957632,0.00132110160955858
"Hist1h3d",0,0,0,0.0455051967616735,0.0121761682585317
"Hist1h4d",0.031046123249895,0.120846036162542,0.192871507828257,1.17067474000088,0.0838339266378755
"Hist1h2be",0.0227826444932485,0.0424142276548395,0.0920005797843393,0.187044187693507,0.032697807524397
"Hist1h1e",2.4235577153883,0.844303981199421,2.1350979593449,7.6722283469505,1.16552844545528
"Hist1h2ac",0.0319045741723279,0.0228035931653307,0.00921602813535222,0.488399531235648,0.0602760956673191
"Hist1h2bc",0,0.00628475250777952,0.0381518719335178,0.0608404935110009,0.0629398128390861
"Hist1h4c",0,0,0.0267138579378489,0.0356224571320196,0.0400522319565031
"Hfe",0,0,0,0,0.00120801639953203
"Hist1h1c",0.803972344083304,0.370235300822145,0.608811968987875,2.32778030635829,0.956318105012772
"Hist1h3c",0,0.0122275248120063,0,0.558343560206607,0.00243291271268889
"Gm11336",0.0321170457254171,0.00826684536099492,0.00855413697553518,0.0804729589864302,0.00505996852388819
"Hist1h2bb",0,0,0.0430530287939372,0.368863723759982,0.013796409263673
"Hist1h2ab",0,0.0118488201983787,0.0272881309685176,0.333664226501659,0.00297900830071647
"Hist1h3b",0.0425760348437562,0,0,0.0625704545470845,0
"4930558J22Rik",0,0,0,0.0116318096730395,0.00801048649659168
"Hist1h4b",0,0,0,0.0744055766949761,0.00902030181165284
"Hist1h4a",0.0624984249939369,0.0188491494877506,0,0.0557604777796606,0.0546845690804037
"Hist1h3a",0,0,0.00772121135532227,0.172061177204567,0.0372229464793449
"Hist1h1a",0.0626123146335596,0,0.0268780653504182,1.04552976256042,0.0763015712575753
"Carmil1",0.241840764580152,0.2221060263542,0.064413972150617,0.0087719578213429,0.0242682654514441
"Cmah",0.42662567665851,0.347801312087248,0.461474642330675,1.51262561666452,2.53078319004044
"Gm11342",0.0238863776886178,0.0121086811491153,0,0,0.00382467590469178
"Ripor2",1.35670412992404,1.41008057720025,1.31708759417039,0.0961190972785239,0.202165523436948
"Gm11346",0,0.0602891293744721,0.028103823008177,0.0145098346306413,0.0492095286854111
"Gmnn",0.134378882303338,0.221520093971214,0.450889129454712,2.14001264465696,0.25382775496499
"BC005537",0.149099721787466,0.306111198608493,0.467253812878381,0.354111284784328,0.500259661595621
"Acot13",0.439676357791482,0.548847406198342,0.374963540167577,0.300778880686611,0.552505245053819
"Tdp2",0.377035811209706,0.185262027334905,0.156170080024123,0.287076469999687,0.21805113823128
"Aldh5a1",0,0.0323289238207532,0.0305083168645699,0.00416078816243503,0.0106692771449962
"Mrs2",0.171139279242603,0.174847395426785,0.111348840287117,0.165094674237954,0.156085026899563
"Gm11353",0.0269756484550988,0.0310928039280941,0.0599854154201742,0.0186009177382725,0.0153790858855607
"Gm11361",0,0,0,0.00317778062910756,0.00391234565273117
"2610307P16Rik",0,0,0,0.0181835373018293,0.00351888198172625
"Sox4",1.17307435524616,0,0,0.301309400838106,0.00566135929007192
"Cdkal1",0.36779248519506,0.244256716261546,0.350525205920558,0.140777073296785,0.141738007159425
"E2f3",0.0551458902877395,0.0836169706377944,0.0819032048676428,0.246314352556042,0.211934924059463
"Gm48161",1.53493512458357,0.726966341310551,0.555692933125918,1.13233617205002,0.897724871569878
"Uqcrfs1",2.6778114008977,2.48696029756725,1.91616697582457,3.61780237254986,2.90588388872974
"Dusp22",0.178805876567085,0.280887050348886,0.370757930663518,0.857314586624,0.911137768626797
"Irf4",0.75104172162229,0.723380261726119,0.427388266244941,2.53645587563174,4.46373582794358
"Exoc2",0.0990105488291026,0.131427238544881,0.124079913920699,0.105564746182301,0.0770903472192636
"Gmds",0.159846911989525,0.151397711177192,0.23914367708121,0.599151097735431,0.565425871827638
"A730091E23Rik",0,0.0206207481707186,0,0,0.0191065402393925
"D930007J09Rik",0,0.00742920142990367,0,0.00854820000773557,0.00398316390807664
"Wrnip1",0.269799843634542,0.279112239528867,0.179173894251391,0.233016944645008,0.201292219477921
"Serpinb1a",7.21612626113807,0.909731327609482,0.865043125093767,0.0193463957732387,0.0256060996732009
"Serpinb6b",0,0.0484905355442735,0.0510286701126106,0,0.0138852704619832
"Serpinb9",0,0.0410000004852458,0.166043574535062,0.00734217878677772,0.00105546347392366
"Serpinb6a",0.211369847443149,0.134852819816542,0.15563730928057,0.109150990346741,0.258283963441671
"Nqo2",0.195424515164166,0.147055466319324,0.0648180024239356,0.0736388181849187,0.0749825305543044
"Ripk1",0.0456237646598053,0.167324575506393,0.192949055238697,0.26167708633679,0.210324050673801
"Bphl",0.379386995657592,0.339200421639227,0.178339589322389,0.133867976796929,0.325380775339077
"Tubb2a",0.0896287794540302,0.0509507424744273,0.0650949921653915,0.421784233716599,0.243224453607456
"Tubb2b",0.303275827361267,0.093525738172305,0.051727447904336,0.743906060036496,0.409454084229421
"Psmg4",1.2634412144849,0.994790955154041,0.924556777346337,0.878489522752523,1.04218029388544
"Gm36758",0,0.00601501632759953,0.0133910583099832,0.00655515437819163,0
"Pxdc1",0.412893417550745,0.0103460375964725,0.117049613766229,0,0.00628850152569631
"Gm36839",0.05702783331234,0.016567967133976,0.00915632562640775,0.0106362373899812,0.0318089507471592
"Prpf4b",1.09240455200803,0.837165312302436,0.917769831456777,0.724294063090876,0.993508644254304
"Eci2",0.43783685995046,0.526596698957458,0.542733358277646,0.308431387327644,0.271934366300337
"Cdyl",0.0376840357295075,0.152279503520851,0.201761339819483,0.083859220922043,0.0901633894411691
"Rpp40",0,0.195812888877841,0.226733350621907,0.154096673843889,0.101835841512555
"Lyrm4",0.0319800327869546,0.0182616287481698,0,0.00477741751055143,0.00984391252238666
"Tmed10-ps",0.0295880910386323,0.0446354501452676,0.0145747161214555,0.110004924132718,0.138822648503667
"Fars2",0.430548625826393,0.32295894759599,0.204166430014215,0.240069491537529,0.241015698080615
"Gm48766",0,0,0,0,0.00285800905190428
"Ly86",1.38774429051344,5.0396474539035,5.65624987682405,0.204189387639328,0.107053574242713
"Gm47730",0.980106983504697,0.0332240350492182,0,0,0.00256300482264333
"Gm29458",0.101393386130681,0,0,0,0.00165377750249497
"Lncbate6",0,0.0133565984338098,0.0535064669761995,0,0.00254995242065391
"AI463229",0.0563549627956882,0,0,0,0.00379889808143671
"Rreb1",0.313976897620483,0.108563243794987,0.125962997879704,0.0855484845945346,0.0972880873634691
"Ssr1",0.618562857481711,0.637674551670381,0.781501043751238,6.39264008241224,4.73948012445097
"Cage1",0,0.06780997154021,0.0103926279637149,0.00231390329596717,0.0178311852175846
"Riok1",0.805777693432972,0.545246155257984,0.597029602819973,0.454157305371838,0.520145699104961
"Snrnp48",0.916947455159946,0.687647349962698,0.808366918817468,0.530888126256494,0.505599998497915
"Bmp6",0,0,0,0,0.00548487183352733
"Txndc5",4.45781144071767,2.27355752501735,1.06889164347869,63.568444689482,120.989719876606
"Gm31834",0,0,0.0111262114852132,0.00719998294826075,0.028154455242646
"Bloc1s5",0.125590070766152,0.0384767187084768,0.141745776453135,0.0778442565816308,0.0652838375469825
"Eef1e1",0.49314176319781,0.52028455112242,0.547800805825111,0.636271804565693,0.603264540374176
"Slc35b3",0.298722195242677,0.204772548379749,0.275884654347772,0.0990227186152433,0.233352247295393
"5033403F01Rik",0,0.0045749667279103,0.0108698273627937,0,0.0101075242643353
"Tfap2a",0,0,0.0123919637223341,0.00646083145917182,0.00313132503146825
"Gm47061",0,0.0154038279909234,0,0.00209999622499649,0.0078094806965176
"Pak1ip1",1.05437792980628,0.907140264000654,0.908325768052001,0.638886223190698,0.522896531929203
"Tmem14c",2.4803011162326,1.88229474593964,1.78792157579976,2.25806654376634,1.54574336315444
"Smim13",0.0752956939737208,0.0519967645087473,0.140159358680416,0.0911859932321021,0.10538158448668
"Nedd9",0.924081449174931,0.530259525791796,0.405404196531534,0.13432094813912,0.328247896583452
"Gm32401",0.0315852354687992,0.085673264207833,0.103570807788667,0.00707612457815291,0.0415691352419463
"Tmem170b",0.0282766152575141,0.046243457625159,0.0269959296890096,0.0247604537134092,0.0421432628487625
"Gm10790",0.0225809033116532,0.154704707296621,0,0.0370604117081009,0.0100717958527414
"Gm28707",0,0.0160991769198591,0.0133996927918719,0.00446614932138494,0.0211460365864174
"Hivep1",0.272234432315635,0.618108718495867,0.274741730637745,0.136769326697446,0.149828771636441
"Tbc1d7",0,0.0658054624549822,0.0325374464829683,0.158894521716467,0.198407342488949
"Gfod1",0.149296662267371,0.026076277788081,0.0117274128263689,0.0039533970030932,0.00629714847615629
"Sirt5",0.154863529053943,0.164252954298322,0.107697507721732,0.0221198620714816,0.068256950000955
"Nol7",6.31679394380664,5.17830714600475,3.40328800589907,3.79550362091969,2.55869674556823
"Ranbp9",0.0176302210906416,0.0566766140989528,0.165116844262021,0.0702913736265837,0.0908757082006599
"Mcur1",0.136337476295844,0.279098744366703,0.172801789319421,0.0952292076963411,0.076700935288335
"Cd83",0.609278939581961,11.1195619434701,12.1807682528452,0.13942838147475,0.37744945280355
"Gm27007",0,0,0.00844359416137947,0,0.00248839087023166
"Jarid2",0.63744772046988,0.589834808821397,0.503475224313598,0.0907624354551552,0.250172088837316
"Dtnbp1",0.322807180640907,0.500016050695924,0.446134194597218,0.275587121691307,0.205571283595845
"Mylip",0.998951208162984,0.745517395564731,1.01538957907941,0.121600389152015,0.173139829991056
"Gmpr",0.0321170457254171,0.00344559411845008,0.00810180653796157,0,0.000954888537778127
"Atxn1",0.0161111017695689,0.422627383159555,0.178171154932999,0.144885610394495,0.367674985309466
"5033430I15Rik",0.0247353598432466,0.0728581417954039,0.0360753656915637,0.0921088612598237,0.10907068196092
"Stmnd1",0,0,0,0.00616777273433067,0.00613475351934689
"Fam8a1",0.0601074999160612,0.0577104000707488,0.0914971812149871,0.0334278144179364,0.0812385231268266
"Nup153",0.135465112884843,0.186536173389677,0.246021043483666,0.152993766818768,0.152114416428982
"Tpmt",0,0,0.0398508376148441,0.0357357347792633,0.00116235715573476
"Kdm1b",0.100372498231739,0.134759444775903,0.0410836578739985,0.0587513232281301,0.0508834911859131
"Dek",2.22458392549753,1.25255792608538,1.3388245972286,1.3498053220646,0.0140906848448664
"Rnf144b",0,0,0,0,0
"Zfp169",0.036486890182239,0.0489009650135529,0.0449977298534043,0.0160341962892535,0.0483022851193028
"A830005F24Rik",0,0.0342671957221733,0,0.0604463571193327,0.0992699059327277
"6720427I07Rik",0.0441942783041763,0.00664200563962222,0.00998746925118796,0.00231390329596717,0.0231160312969009
"Gm37238",0,0,0,0.00797350972459457,0.00109981959019535
"Ptpdc1",0,0.0244448344877954,0,0.00295682493174748,0.00608291968467156
"Phf2",0.22160565208064,0.103465023920758,0.105974065894108,0.02611220041961,0.0350128203337913
"Phf2os1",0,0,0.0192894489891351,0,0.00257557021387345
"Fam120a",0,0.118493508195597,0.117499334235533,0.209931865267442,0.208125224616284
"Ninj1",0.329254088627501,0.191160977857346,0.170468697981441,0.42533192744979,0.785177613798381
"Card19",1.19551430659006,0.165253078311849,0.234985384346218,0.11369569056697,0.152471309085814
"Susd3",2.64812695362169,0.712307098843041,1.85549242892669,0.0776054559150794,0.113539614606031
"Fgd3",0.430646460289055,0.136870774985443,0.303236168012287,0.0417384958789371,0.0696545931241682
"Bicd2",0.118419638193963,0.163805316197651,0.192373546990817,0.0926327830197958,0.0547826357975884
"Ippk",0.0477037292985117,0.0237248529580254,0.0474281438526051,0.0304392532881774,0.0700650082422135
"Cenpp",0.0276266227258901,0.0777384302882578,0,0.381066166377324,0.0150645031442778
"Tes3-ps",0,0,0.0179665453025033,0.00833875647948745,0.00278634783595716
"Ecm2",0,0,0,0,0.0107741763740348
"Nol8",0.19730173381628,0.454398318167504,0.365992526138307,0.365095285657407,0.272839077720115
"Iars",0.0927815862491915,0.156420877874813,0.101114423556396,0.344861687466521,0.298640597953418
"Fbxw17",0.124071215512163,0.117221492130447,0.111835012257228,0.0272435733493299,0.0411640929694074
"Spin1",0.214101334752475,0.197715459700048,0.412658714198382,0.131051106481001,0.211402986747693
"Nxnl2",0,0.00781216914311109,0.0377252279282346,0,0.0054271976595883
"Hist1h2al",2.21865734363551,0.844618031522345,0.869721597482697,4.52420358629433,3.08187592433529
"S1pr3",0.108954829135094,0.0624512956809477,0.0908566851319429,0.00336854607174274,0.00127861467395358
"Cks2",0.460350887699886,0.249003271149907,0.131989404260122,2.94923869875662,0.222901964909163
"Secisbp2",0.79149852827066,0.814927647414018,0.456526639202968,0.540449339054168,0.606591818777002
"Sema4d",0.71479919113765,0.667390722730866,0.967578571754609,0.255070923255951,0.35185572206897
"Gadd45g",0.295951759163182,0.329024636035974,1.18400361139867,0.146963741270703,1.12259925811072
"4921525O09Rik",0,0,0,0,0.00537476178118484
"Diras2",0.0877504063367592,0.0539801260008047,0.0134145072705942,0.00440147289831022,0.00379282545320255
"Syk",2.71976673214843,1.61888399584711,1.17737325808779,0.644673363380393,0.432250914116592
"Auh",0.549895808227035,0.365583508815034,0.376761030669088,0.294719591834572,0.480601716784835
"Nfil3",0,0.0336700098640607,0.127737409811197,0.073814990702762,0.106037663492284
"Sptlc1",0.30163598100463,0.349148811389742,0.432925063621852,0.200857275796226,0.353557624459272
"Sfxn1",0.735043300344129,1.01269520509154,0.834555274873782,1.70971666786664,1.12674692969616
"Hrh2",0.0160977697441099,0,0.0722161547833358,0.00641073797838839,0.0280151919847602
"Gm48623",0.17165033003181,0.070250921726735,0.00848563131869824,0.083092365029459,0
"Cplx2",1.67289118658184,0.110659694911501,0,0.240430993559423,0.000947013730892394
"Thoc3",0.281715731738564,0.36422113148243,0.42314462089636,0.656229326949686,0.270224961085971
"Gm2830",0,0.024718110990608,0,0,0.0210375533525874
"Simc1",0.0432157592905014,0.068860714409142,0.0788174612603329,0.00859446292895191,0.0310345760667227
"4833439L19Rik",0.541679625419521,0.1878353014426,0.36922722782455,0.393599605909177,0.463775925441411
"Arl10",0.184217751069685,0.0901722267499739,0.14844098778895,0.034618995029054,0.0748163173230439
"Nop16",0.457176890941811,0.582578072640544,0.499380140760746,0.474356075741902,0.503380213874315
"Higd2a",1.3419658798651,0.919205032793203,0.926389007332779,1.14350827879132,1.79378298073286
"Cltb",0.0971455409416027,0.240110284720948,0.31863057159982,0.854464535194747,1.16934582126588
"Faf2",0.602421282051516,0.566305107421138,0.553145798694568,0.635420404976622,0.746109989811753
"Rnf44",0.2510020316312,0.303347334676556,0.270492790525554,0.0986259173871774,0.172133833938314
"Tspan17",0.107365308719654,0.0902833953218116,0.035050493168475,0.0237467404353492,0.0697137656186108
"Uimc1",0.760571222722822,0.815481096091967,0.588594505944159,0.430652007987702,0.442982170991956
"Zfp346",0,0.0326375667427046,0.176771381838123,0.0182647657298165,0.0346787186898686
"Nsd1",1.17151414218417,0.860269410281984,0.693404584032088,0.548440038497766,0.570665264243012
"Gm47816",0.0243128253648058,0.0545122209974545,0.0614811669796222,0.00829525463269582,0.023793952525808
"Rab24",1.89563036174382,0.813072374609562,1.05553129190139,0.584052275165777,0.61759668704504
"Prelid1",4.29998299325525,3.46328292119191,3.62960182081909,5.4620153560692,3.56604803494853
"Mxd3",0,0,0.0268780653504182,0.348323500128892,0.002501189643749
"Lman2",1.33595275207145,1.2500727105216,1.3421849070028,11.0668560994609,10.3051391857297
"Rgs14",0.660529917381922,0.295537529795296,0.438929100778781,0.167009679161994,0.374902833136746
"Grk6",1.05019964965894,0.566006328157221,0.625243085338572,0.309817957269315,0.268668918970171
"Prr7",0.0729380545522405,0.0859752123118517,0.140386346847966,0.0117097065970446,0.0399798050012549
"Dbn1",0,0.00578347325796802,0.0176961611031424,0,0.00300228570075579
"Pdlim7",0.239088469837947,0.403855955765565,0.279224883499983,0.0978620038183306,0.114951791860262
"Dok3",7.03133080743114,2.82327178347014,3.7948252927153,0.641584142307246,1.11243408348512
"Ddx41",1.17267784011882,0.924168936804302,1.16400702066289,0.468424760157887,0.673753925414517
"Fam193b",0.0621139559578459,0.112377000014125,0.0185031582528095,0.143936354509944,0.0947386434910111
"Tmed9",2.90869527687915,2.12338168127932,2.197438681491,10.8089159303592,12.0035951419486
"B4galt7",0.0761451884266405,0.175628553955328,0.192079908631774,0.0652994709277448,0.159924150652564
"Caml",0.0503908781975964,0.302476413251151,0.285502128902122,0.296284156256753,0.391538824307305
"Ddx46",0.995292850401616,0.593349728808525,0.523753235114923,0.876672100372821,0.762376987965686
"B230219D22Rik",0.675619931980751,0.775704112955287,0.471759907628709,0.54138908627366,0.567422178151134
"Txndc15",0.594630785915548,0.463460330157237,0.428476287353179,0.479936351954539,0.801509196133539
"Pcbd2",0.331096627921861,0.709111189192288,0.934274540218185,0.563634860807575,0.541210986958289
"H2afy",3.65049492909359,1.65015718591026,1.82990621162589,2.4560808334921,1.18031248270059
"Tifab",0,0,0,0.00926227125150745,0.00762454600711609
"Smad5",0.166558898693923,0.138901503918031,0.163241065865812,0.128648801658561,0.145798369359849
"Hnrnpa0",0.204006945472872,0.262513259303436,0.25392840197353,0.245370539339474,0.139415335394061
"Idnk",1.16744214936643,0.781162142130441,1.11613324426002,0.662106037961387,1.20385253744207
"Ubqln1",0.600620351283824,0.761623953138296,0.442440370708188,0.562556894621973,0.460688831070947
"Gkap1",0,0.0152301683721393,0.0229663688937264,0.0637719916455159,0.0363942273698918
"2210016F16Rik",0.5965050698873,0.883821736675126,1.01490060998671,0.562114206949309,0.564496388909849
"Hnrnpk",9.19614647035513,6.2365194830091,6.06457884948447,7.04736499569208,4.63841792454038
"Rmi1",0.361186773855338,0.25423584875672,0.413529645468552,0.122165603362339,0.140662292501966
"Gm47942",0.177278896949641,0.162252776802932,0.074046161177044,0.167460074623432,0.176126235744103
"Agtpbp1",0.102076636553784,0.15489091687497,0.168995793124947,0.166991414389971,0.0821261061994885
"Naa35",0.421404348690934,0.318315884055045,0.386897999511691,0.247628109441123,0.246477941928704
"Golm1",0,0.114673814215308,0.305822736643743,0.0733848753167666,0.115895256959004
"Isca1",0.738549106634002,0.309058700621607,0.385204045556886,0.740141381619382,0.800354927618458
"Etohd2",0.0270893774145227,0.0111126498269116,0.00910804013212443,0.0155895524137114,0.0301764087438909
"Tut7",0.701576342280726,0.376980247314211,0.649309184767348,0.272974141521156,0.364152093940567
"Gm34961",0,0,0.0398531070469842,0,0.00318456299741766
"Ctla2a",0,0,0,0,0
"Gm48228",0,0,0,0.0137914262025982,0.00220246762725468
"Selenok-ps8",0,0,0,0.00477741751055143,0.0288141669187004
"Zfp808",0.0225809033116532,0.0806614861867134,0.0256522153927879,0.0629561143196846,0.0224364701969501
"Gm3604",0,0.00307003323028836,0.0708152009141064,0.021872170478402,0.018644974247858
"Gm49359",0.113699354021029,0.225638409686665,0.246455304194132,0.0587635043562716,0.0714828250326092
"Zfp934",0.0315852354687992,0.10695891103825,0.0715845901463172,0.107521352343652,0.0437388506469908
"6720489N17Rik",0,0.0162671919225403,0.0601561543150782,0.0300559062200094,0.0172798690043775
"Gm36298",0.0613117893517474,0.0319067349561694,0.0150380419892939,0.0110196621325001,0.0092390080693108
"Platr25",0.245436748319495,0.089333231477554,0.136375327131514,0.126122398158988,0.0582130297218633
"Gm5141",0.14074668122229,0.090731369259302,0.121734750711052,0.106989618442467,0.0645811933500482
"Fbp1",0,0,0,0.00655515437819163,0.00138009332368249
"Aopep",0.546277328865626,0.342642980146685,0.159320985760647,0.254245751735613,0.231180507896968
"Gm47586",0,0,0,0,0.00204542140130922
"Fancc",0.0142463148201056,0.0208901905592929,0.00493872204203016,0.0700257663188331,0.0357286550431669
"Gm16134",0,0,0.00911382409221362,0.00354589988246177,0.00235641366416435
"Ptch1",0.053283192426258,0.0464097270038572,0.0580808780855187,0.0584896763783073,0.061186883567641
"Gm47418",0,0,0.0813084542359548,0,0.00240106122431449
"Ercc6l2",0.0145074848292721,0.206360673402752,0.463489804612635,0.182839414519484,0.177039949206261
"Slc35d2",0.0659954023883647,0.147130485484972,0.339032240941163,0.0749485905201349,0.11308944694262
"Zfp367",0.107060625280374,0.0495414732133945,0.060369481303653,0.292832645370044,0.0564968611858617
"Gm47513",0,0.0063885975764659,0.010890442175129,0,0.0116392231344602
"Habp4",0.0636566282306518,0.0990293563871911,0.224988703388503,0.0523700277550523,0.0638699767001775
"Cdc14b",0.0128756784346357,0.091557584317939,0.0500225792078015,0.163308350917632,0.245898388728597
"1810034E14Rik",0.03170144028372,0.0486187129543103,0.026174793596192,0.0404211527301551,0.168960722912668
"Prxl2c",0.278424290456113,0.313920774434546,0.453692512075114,0.331568959301349,0.523289879883003
"Gm47003",0,0,0.00756850899405078,0.00682771366784649,0.00305731027450524
"Ctsl",0.242859730216813,0.0908866967484876,0.0554523745673537,0.0206464559729192,0.182383227177063
"Cdk20",0.0235170784964149,0.0216156841053786,0.00992987863671061,0.0149598900907881,0.0140318660233554
"Mfsd14b",0.150455082537426,0.127065548501829,0.205091392953286,0.15831274616855,0.163940092752855
"Gm36445",0,0,0.0282861329809685,0.00761227988471821,0.00315437244666425
"Zfp369",0.0954817507562503,0.0956665070053963,0.160840591350816,0.018911322411968,0.054010186420099
"Gm47258",0.0282766152575141,0,0.0164309216693389,0.00225534758359817,0.00282663365315258
"Gm48111",0,0.0362914194488487,0.0332018478386174,0,0.00720960143272644
"Gm5451",0.0176302210906416,0.00519178879734167,0.00758582580135557,0.00395401573568424,0.00397717942756761
"Uqcrb",2.56271484030771,2.49747262715062,2.7159003321624,6.25129131168859,5.10244714141532
"Gm10767",0,0,0.0103410920700662,0.00677456884280692,0.00829401038870817
"Mterf3",0.593991234875367,0.378220778328379,0.48101465861408,0.192843406637857,0.233943800564107
"Ptdss1",0.463816972717912,0.401542488156361,0.494620000760762,0.393340235171275,0.458527229669184
"Zfp712",0,0.0823345537168885,0.0376464012874297,0.00225534758359817,0.00629702953388475
"Gm46440",0,0,0,0,0.00834115270253102
"Gm28557",0.0472741764643016,0,0,0,0.00750705300983877
"Rslcan18",0,0,0,0,0.00429519758068338
"Zfp759",0,0.00902629571695851,0.0236920289769828,0.00828489525799369,0.0178931679132057
"Gm48733",0,0.0397563340896058,0.0385158601089045,0.00661236281353002,0.0139422574588064
"Rsl1",0.0266782516824284,0.0192065580778724,0,0.0136447792188934,0.051217738695408
"Zfp455",0.0436501250317407,0.0497282933621989,0.0493152827994384,0.0180747548318604,0.0136908183031307
"Zfp458",0,0.00700101382368778,0.0799036503101402,0.0360593380729629,0.032476004026119
"F630042J09Rik",0,0,0.0169798011627007,0,0.00275303786314669
"Zfp457",0,0.00578347325796802,0.0141208160229233,0.0105208707092787,0.00992877358388591
"Zfp595",0,0.0536958826501854,0.0638223016643442,0.0229200025347639,0.0177704708170403
"Zfp953",0.0592874670976497,0,0.0234754067844974,0.0213439105934962,0.0356228972441543
"Zfp456",0.0986249241201664,0.0196937938541449,0.0145773264362074,0.00343458218442246,0.0190996979346905
"Zfp429",0.374848392829469,0.179298344780753,0.407328099568984,0.154587630815888,0.241456303866686
"Zfp459",0,0.00931620466102816,0.0204980204234194,0.027899306552561,0.0155820967592367
"Zfp874a",0.194929075476073,0.0994351914563144,0.0293686115301041,0.0315041908912308,0.113535709068337
"Zfp874b",0.0376204799507158,0.0304012162878252,0.0125020496896002,0.00328847808174733,0.0500716904033205
"Zfp58",0.0760719254649544,0.0158938240890125,0.0536260867839424,0.0402094759197457,0.017843278321438
"Zfp87",0.258242301392666,0.0808520953436373,0.258722185896615,0.131764190562029,0.270707298225076
"Zfp748",0.0564136921892604,0.0525394999772412,0.0317451632254327,0.128322047668121,0.0758628579266632
"9430065F17Rik",0,0,0,0.0243103368092543,0.0401306312749875
"Zfp729b",0.0862615283086694,0.0925532343137212,0.0250435070822835,0.0286071896002851,0.0464520100587071
"Zfp729a",0.139060485352569,0.0416067704308311,0.0366202893706074,0.0747547696612779,0.0493638538711218
"Zfp738",0.268219558199085,0.19764218738127,0.21936190283202,0.0471181528846556,0.0919451868996519
"Zfp65",0.153709306072888,0.0567861737474816,0.0541835888675791,0.0278663450656159,0.0647757746053635
"Zfp85os",0,0,0,0.00225534758359817,0.00648571483871109
"Zfp85",0.0238254983957768,0.0404669208172186,0.0196497838085997,0.0118686940200415,0.0243574896584134
"Zfp493",0,0.030588985541797,0.010890442175129,0.00479152459394558,0.00975881083951865
"Gm9625",0.0576844668177546,0.155225748868899,0.0844220177739329,0.172788961414201,0.165295633810337
"Zfp273",0,0.0317702141248314,0.0110556704055766,0.00514282249906757,0.0133111775502676
"Mtrr",0.0439645408331146,0.172332911722196,0.0675651180454299,0.020370032864244,0.0653710349549336
"Fastkd3",0.145444582421346,0.0859483561379468,0.083659411996925,0.0898985225118047,0.112079722818095
"Tent4a",0.0382103877358751,0.0209513347524115,0.046609283048929,0.0153229070561901,0.00734621401143285
"Nsun2",0.281299056668855,0.748830512380007,0.395096148880071,0.497003868103331,0.467319656892884
"Med10",2.54895529693316,0.603703530206407,0.756919246067614,0.49859985057871,0.49633329565232
"Ice1",0.0623615922164483,0.156562176170103,0.185395889367231,0.0564008798047603,0.100329230735768
"Gm10263",0.0228548437925125,0.016223442127405,0.0405348513162762,0.010347558992105,0.0108888007931041
"Ndufs6",1.80594176066448,1.71464700513425,1.29400175314285,2.80854340898094,2.95852462880633
"Mrpl36",0.931562535997669,1.02655945029924,0.88820064938108,1.03720893741677,1.36621944882035
"Lpcat1",0.343901512528273,0.486733553552636,0.698767984118683,0.186748052657213,0.224254650197829
"Clptm1l",0.85854559090768,0.743205894212224,0.63671371817664,3.96728313310164,8.0399766971274
"Tert",0.0184240591813045,0.0604270011199029,0.0485605186579353,0.0293928549797864,0.0752169815858764
"Slc12a7",0.0295880910386323,0,0,0.00279919407552424,0.00276774960086199
"Trip13",0,0.021833118466602,0.0153648292020698,0.224025890590118,0.0124129621330123
"Brd9",0.499566127015741,0.568942350627369,0.841726732550589,0.531533185475688,0.375046861957356
"Gm15912",0,0.0761639404072752,0,0,0
"Tppp",0,0.0436459910907882,0.0181388714702656,0,0
"Cep72",0.081139152458727,0.033083558995605,0.0487190675986402,0.0681572455842057,0.0120451769133944
"Exoc3",0.609498100358323,0.657071703927232,0.481241320652247,0.307802623719086,0.345731275105712
"Pdcd6",0.958781715040084,1.15419741188454,1.01852055361312,0.812374695720898,0.840100284910774
"Sdha",1.12815643202647,1.30833884923634,1.40457217564518,0.869714167002381,0.978239246376098
"Ccdc127",0.235170299768918,0.153278020180444,0.226357704787364,0.472590418136572,0.691783427351854
"Zfp72",0,0,0.0469806942470707,0.00317778062910756,0.0128958134378315
"Ftl1-ps1",0.0232290697335735,0.01873854827969,0.0599854154201742,0.0286382013701843,0.0219260826378686
"Gm47428",0,0,0,0.0147467799268505,0.0135358526951612
"E430024I08Rik",0.0895136352821585,0.0532153269393116,0.0262857974468704,0.0219487926121432,0.0565017910173863
"Zfp825",0.172021482605847,0.0269190292912108,0.0769394021140559,0.125323115937138,0.162108729036012
