"","IgA","IgE1","IgE2","IgG","IgM"
"A930015D03Rik",0.0642763063727688,0.0569029384862714,0.0554467379193401,0.0640670493379198,0.125451257451611
"H2-T24",0.813268570431813,1.0150926840994,0.442498509681501,0.997030026525636,0.771347954155753
"H2-T23",5.14762101982976,4.26380996938981,3.75044673987097,6.47693173088085,6.29842774629899
"H2-T22",0.830926066354782,0.643715645090841,0.982701781432394,1.42254561155061,1.59749282400922
"Gm6034",0.0241233232787427,0.0180654611580428,0.0131285877198929,0.0199664634258438,0.0136780152413513
"Gm11127",0.254715957823785,0.268634595739172,0.337615210356518,0.256656504305813,0.308934544495966
"Gm8810",0.00824655915261211,0.0206197663971856,0.0446592612512933,0,0.00515116144314208
"H2-Bl",0.0268017443481686,0.00157083618455211,0.0312708150251165,0.0270006614309854,0.0143277875863531
"H2-T-ps",0.0611279691083935,0.0257580337397408,0.016392999231202,0.030474826432761,0.0924683891604848
"H2-T10",1.72655561482081,1.36192684525435,1.36284127237082,2.28436831307539,2.58753720496777
"Gm10499",0.481334087872231,0.446565712715784,0.626381504997971,0.494928600165588,0.617036928021953
"Gm8909",0.451717993568568,0.287344067497708,0.539696418342624,0.824503163445655,0.747236412767692
"Gm20478",0.0551007971835401,0.0150066714376219,0,0.0458289620181085,0.0149040703249306
"H2-T3",0,0,0,0,0
"Gm5682",0,0,0,0,0
"Rpp21",1.1146424795612,1.07971648120282,0.815916981243352,1.0159877089608,1.35511265280192
"Trim39",0.0923564255439463,0.187011810430763,0.153429137472409,0.210444078270764,0.13016370151367
"Trim26",0.529346765667692,0.519650330387151,0.527221705631407,0.504817823589701,0.511774913920999
"Ppp1r11",3.04520465216943,4.02411014248305,3.55075772240335,3.58279644316798,3.05976773954644
"Znrd1",1.13164593959507,1.32065256381544,1.53975949517541,1.1438273501868,1.31936875402895
"Znrd1as",0.143798333799942,0.111914125372505,0.0736646492099962,0.114384202632335,0.129385310326472
"H2-M5",0,0.00255560864641216,0.0139606402615822,0,0
"Gabbr1",0.158309610604478,0.15512865177224,0.0693830337782249,0.179071079918218,0.0940764616543536
"Gm20429",0.0332087169201471,0.0154282488165893,0.0795913991875934,0.0789411248820015,0.133921301866524
"H2-M3",1.61383411831434,1.6929170304756,2.28353777196284,1.40818744990687,1.65771289767677
"Olfr755-ps1",0.0298470832120677,0.0117254742136442,0,0.0274736949613042,0
"Olfr756-ps1",0.00918530294673008,0.0114214449150784,0.0282857914676814,0,0
"Gm26917",1.51614252125894,0.891428664629901,2.23232234531623,1.621863433989,1.54809968274518
"CT010467.1",79.9759378046772,60.4961525415458,40.852940849702,42.9621687052934,36.2441301180682
"Gm42418",1086.43654739896,2043.66640782362,581.806673403115,668.617772627155,1083.28963671355
"Crisp3",0.0630755070046729,0.819449825391053,0.152974123649969,0.192855354627369,0.182099239403701
"Cenpq",0.248689644955821,0.255656565448728,0.0817253377582427,0.162659379634459,0.165819677081823
"Mmut",0.304700886691462,0.245362437115647,0.381884111133549,0.253932732635209,0.277074958005501
"Cd2ap",0.679627394171853,0.552300587566917,0.722767597826514,0.518682489785633,0.546359078566635
"Tnfrsf21",0,0,0,0,0.00432864414009906
"Pla2g7",0,0,0,0,0
"Slc25a27",0,0.00898996308413121,0,0,0.00413850998126989
"Cyp39a1",0,0,0,0,0.00931070857075792
"Rcan2",0.00646693756439051,0.0761213091556926,0.0259501764023112,0.0160419249952416,0.146800820023145
"Enpp5",0,0,0,0,0
"Enpp4",0.014267707861794,0.00427378280564599,0,0,0.0218093620024561
"Clic5",0.0889974995053684,0.112462926832488,0.00590810091020014,0.0393438494217752,0.164543702994991
"Runx2",0.412387940362742,0.0928574087646084,0.0824623307381436,0.0394520582683006,0.00629315254533487
"Runx2os1",0.0782043730158655,0.0274481068271455,0,0,0
"Supt3",0.286853016634858,0.230973210115639,0.257904821442888,0.185435412938068,0.314591822924681
"Cdc5l",0.701035644426501,0.715066050171591,0.586324196801328,0.555631249375492,0.580577842162481
"B230354K17Rik",0.115058605415343,0.072648847020021,0.112881458352029,0.147155533706055,0.0363974009269511
"Aars2",0.0281443110706807,0.0445361557033896,0.0147376883375578,0.0330164524307527,0.031283253286715
"Nfkbie",0.339998260467108,0.358922203370134,0.463557981507561,0.191348998529597,0.344107012014327
"Slc35b2",1.23501167578696,1.16550295741054,0.844577825517006,1.09348657675711,0.938523153982678
"Hsp90ab1",16.8115171705223,19.6047713250847,15.8146043882061,16.3484755863792,20.2994169689394
"Slc29a1",0.0390968541077813,0.0742803997163934,0.0125989647709987,0.0214187396809772,0.0518137891194885
"Tmem63b",0.0785862652316669,0.141822810993979,0.0566434633528337,0.124234450385238,0.10888998646469
"Mrpl14",2.36090468815248,1.9506700899215,1.99974964010642,2.42182459459917,1.70531564805458
"Vegfa",0,0.03648803173881,0,0.0116906559037166,0.0239527349870626
"Mrps18a",0.928849578294765,1.0077266534813,1.02877167404553,0.813961653608637,0.815049662021911
"Rsph9",0.0632325719316238,0.0165821023965844,0.00990430627830356,0.0655800480887401,0.0224737632474266
"Mad2l1bp",0.353802308466136,0.341943428088676,0.452615494665388,0.584904599921216,0.311605561847285
"Gtpbp2",0.634525197758026,0.712200591438881,0.401220002255614,0.732805076537135,0.500909666883809
"Polh",0.0641805526281302,0.0656491768429656,0.0745196984409889,0.0361323671028245,0.0367747517316674
"Xpo5",0.159671451598995,0.209861192068066,0.171834853456399,0.234609407050669,0.115886338845439
"Polr1c",0.216502342027653,0.186244227056739,0.188515525207877,0.278012968197425,0.24619052099609
"Yipf3",2.34691323469125,2.37157772187245,1.97240230350849,2.02540257303491,2.3548433639724
"Lrrc73",0.0266832478184924,0.00344809382866037,0,0,0.0204170545977343
"Tjap1",0.0727653789994964,0.0839836515757326,0.141017470897019,0.197867387502092,0.223905080734832
"Abcc10",0.217006370328442,0.151763191993224,0.174805636361591,0.0287025368415897,0.125864929097012
"Zfp318",0.0169228922980893,0,0.017534323257934,0,0.0245111872748677
"Dnph1",0,0.0051841414261367,0.00786840598565632,0,0.00218262816890778
"Cul9",0.00709702553966827,0.125991762800076,0.0424844073126708,0.0852790621245106,0.0523104977172954
"Srf",0.0781280398729542,0.0353383267307706,0.0597756474832736,0.0109102072147887,0.0211171318170912
"Klc4",0.0765680752825115,0.0635609362870118,0.0840870947452022,0.0559829067796301,0.0518281375466469
"Mrpl2",0.600534980013671,0.727599181094861,0.48500053388924,0.82419313857552,0.547334922723545
"Cul7",0.0553783730270759,0.0475860072750094,0.0480518119279499,0.152837356008361,0.159073531741349
"Rrp36",0.232416461834908,0.296784804352546,0.149399643118106,0.275691810818992,0.281181996142502
"Klhdc3",0.543367398942077,0.424453194241517,0.551274319614291,0.330136784974741,0.435254210188106
"Mea1",1.32290311711586,1.23345475902569,0.909671596464235,1.2326360797869,1.14215502226358
"Ppp2r5d",0.135290620841736,0.0833533269309841,0.061992134221342,0.140292047233968,0.0693921710653751
"Pex6",0.0536011354161467,0.0714505336773813,0.0625372169287905,0.054288634414407,0.0956439270420433
"Cnpy3",0.0526141752887596,0.28445635900236,0.0917189953288259,0.237869434093208,0.288394886786955
"Ptcra",0,0.00421070018485022,0,0,0
"2310039H08Rik",0.270136823675515,0.418141402714696,0.168119215181821,0.288560605681418,0.395368082920372
"Rpl7l1",0.816101639845409,1.06788517156111,1.17690298257337,0.77719709745516,0.850852075207572
"Bicral",0.0799300570635941,0.111266271156855,0.0553617960475469,0.0116906559037166,0.0459940983024578
"Tbcc",0.359292150150105,0.286884201525794,0.207788498748426,0.228921883754871,0.218661983116836
"Ubr2",0.307357982214026,0.378987074994655,0.266061902555713,0.267834947105689,0.284260359269887
"Trerf1",0.0166755387419795,0.0126338089440035,0.0217464362423588,0.118496087755251,0.0869638897026584
"Mrps10",0.538961465971014,0.642534473076406,0.564104807886818,0.704290919226795,0.609732067978837
"Taf8",0.111450127653626,0.191198259957842,0.152796283464755,0.177044634821279,0.155329701052784
"Ccnd3",0.873863093320984,0.755384716682013,0.468269787705511,0.770695410371475,0.526999591213371
"Bysl",0.257571352818963,0.343634159203189,0.279453412424703,0.227883853281834,0.401894777063131
"Med20",0.0699177375508246,0.0725754455532214,0.0130112362849528,0.0397981735156982,0.0658379313815591
"Gm20517",0.00834104430323068,0.00189799976418918,0,0,0.0100746247643774
"Usp49",0,0.00970184592777555,0,0,0.00807863564870049
"Tomm6",0.615362517398361,0.386636832313192,0.710100673846389,0.630455336331112,0.687003154597155
"Tomm6os",0.0141382698805616,0.00156899719943948,0.0131285877198929,0,0.00452346654099785
"Prickle4",0,0.00552008332757034,0.0108579964723834,0,0.00727302176157717
"Tfeb",0.157145427612257,0.139330258417468,0.119976200559174,0.225500785008809,0.187124973916206
"Foxp4",0.172185665069706,0.160753757898734,0.153574936176591,0.15078093827648,0.120861046648031
"Treml4",0,0,0,0,0
"Treml2",0.00657709546007965,0.00421886732289277,0.0159038525258876,0,0.00485044804492001
"Trem2",0,0,0,0,0.00542400604606208
"Nfya",0.124766831586313,0.0779756381744234,0.0851156740296799,0.0337297787294487,0.0925822244259401
"Oard1",0.303515798241404,0.362838057730564,0.156676296500995,0.274083902284806,0.216104270634268
"Unc5cl",0.00541600093542202,0.023163976351385,0.0413544252394046,0.0145730431372973,0.0365969906373899
"Mocs1",0.041060993715075,0.0626702253248863,0.0691315015463706,0.0387447663848944,0.0924875363821453
"Rftn1",2.39000675702988,1.8158950371287,2.14026969026795,1.64730796497049,2.41169064100718
"Plcl2",0.13193252750886,0.107836907487337,0.0517154600604826,0.10780802623168,0.0915188102327321
"Gm7334",0,0.0120746621829774,0.0229332107695742,0,0.0189038499633288
"Tbc1d5",0.129081010457813,0.0775956352568384,0.0262473606138588,0.0930680898167576,0.187459738589225
"Satb1",0.0291403535870355,0.0467122821886062,0.0225273705265359,0.0153100055272688,0.0798828554547798
"C230085N15Rik",0,0.00355661431624862,0.0102370462341714,0,0
"5830444F18Rik",0,0,0,0,0.00980968463012184
"Gm37248",0,0,0,0,0.00273119196981175
"Gm6934",0.00889428965004276,0.00319626606905582,0,0,0
"Gm19585",0.659081310249941,0.252734734609737,0.133574626150564,0.0812732740678525,0.109339575921882
"Rab5a",1.25282738675264,1.26147429188672,1.27562456248545,1.05709356148457,1.16966003891933
"Kat2b",0.0665100243808652,0.0868453471311272,0.0332819857983477,0.0645326013113454,0.0516920564361652
"Sgo1",0.00920041045504054,0,0.0111692041658757,0,0.0226561644417133
"Trp53-ps",0.00950136390816397,0.0207262901713092,0.00912871358281087,0.0171848009245399,0.00939875279397922
"Pot1b",0.066534590558751,0.0582225240768404,0.0167907407420423,0,0.0413252200750772
"Zfp119a",0.0978873488883684,0.131216269246951,0.125111786658628,0.218808097156818,0.14314639908918
"Zfp959",0.183639553263346,0.211620336706452,0.139834238216548,0.23921683324433,0.216082879733546
"Zfp119b",0.107316077993428,0.0867950315595328,0.0911065264867556,0.0604720527934562,0.0920641238327961
"Ebi3",0.49823388082489,2.19053108413623,1.92566717927658,1.79936947857132,2.03558401872023
"Gm16712",0.0193978762468196,0.0329857487523632,0,0.0704621882653945,0.0394033622661526
"Yju2",0.231678072968979,0.212148678817247,0.13462568438479,0.109124744424663,0.132892969247694
"Mpnd",0.388769801581645,0.359036447421878,0.444389985003296,0.279345599978221,0.241755663078338
"Sh3gl1",0.512291516704025,0.442354493742962,0.412570287083697,0.423240624104905,0.543929584882836
"Chaf1a",0.0270451718281712,0.015560515410538,0.026781537500688,0,0.0358116902208691
"Ubxn6",0.87948789003087,0.841146500200678,0.51186652306213,0.91575866881159,0.532048018150167
"Hdgfl2",0.430156153994716,0.461139361410033,0.340563749903478,0.378654900927834,0.285828757113318
"Tnfaip8l1",0,0.0311280127446091,0.0831254443361152,0.0451143260444124,0.0352727815797487
"Mydgf",3.50424879363873,3.61826293564549,3.10191832423535,2.57004954327243,3.78462476672848
"Dpp9",0.184368426864982,0.27626302756248,0.182797180147034,0.272160241444326,0.272627562210606
"Gm49879",0,0,0.0206686983835556,0,0.00483948701512032
"Fem1a",0.144928258223472,0.185345351536477,0.163886997126026,0.144752268821467,0.212015869581351
"Ticam1",0.502056288195877,0.433041810551013,0.693720251615662,0.392607389135466,0.425920981597333
"Plin3",0.384514591649825,0.572596839912452,0.502604986658391,0.585578665192047,0.671975952646995
"Uhrf1",0.0199352401221416,0.0109541885410874,0.0400159704911189,0,0.0331088996644743
"Kdm4b",0.0793838853733343,0.12419734069917,0.103211009761978,0.05166009060833,0.133016293824755
"Ptprs",0,0.00314145283199962,0,0,0.0229444678790963
"Gm20219",0,0.00393585946300845,0,0,0.0044647156746369
"Safb2",0.636745463675755,0.598731526089093,0.460335051629877,0.627573790852137,0.536857051611741
"Safb",0.49136231110366,0.573256547883841,0.62945791369371,0.423788783872093,0.518135043250776
"Micos13",1.74597081268995,2.04126798060499,1.84400869155231,1.41237236539443,2.131109847187
"Rpl36",37.278777415197,39.0770384365579,53.7278471565831,35.000775515388,48.3811047145445
"Lonp1",0.245907075016108,0.203838393775279,0.190459591870285,0.264881372788462,0.220519209718091
"Ranbp3",0.471303502451649,0.667581414940773,0.535177312733839,0.783779038019594,0.512539065304283
"Vmac",0.214089490412543,0.26541267284544,0.0785617515703115,0.133791816932224,0.122567582846622
"Ndufa11",5.22538896606082,5.12226776001954,5.15684093613596,5.85117738851557,5.22466439699437
"Nrtn",0,0.010997331750522,0,0.0203464950066533,0.011143545698216
"Dus3l",0.361057247681554,0.338478081792412,0.365525150107184,0.507941962867457,0.403796026962504
"Prr22",0.0121084719230037,0.00238332950744088,0,0,0
"Rfx2",0,0,0,0,0.00273574007376476
"Mllt1",0.058744402809903,0.0525318286823822,0.0675854741205827,0.048510312063023,0.0647306883632816
"Clpp",1.34645412700222,1.87763541464586,0.738721338657414,1.83622282958545,1.63716240880246
"Alkbh7",0.321227079490655,0.384070145087048,0.194145717541351,0.370403398317019,0.312642150663307
"Gtf2f1",0.759473065018396,0.444569285044884,0.53761556051432,0.643880037383295,0.751894457350814
"Gm17949",0.0102653507572249,0.0133214970446448,0,0,0.041056339287907
"Khsrp",0.158438763840372,0.211287678681635,0.203192976269161,0.134420808927839,0.157962816462651
"Slc25a23",0.200481153939239,0.156081785862629,0.11176454901406,0.130983799692057,0.091273818955887
"Crb3",0.249659386129668,0.247322749244037,0.0933400953676986,0.404871560542603,0.25493286963915
"Dennd1c",0.306444509837452,0.359399139172911,0.33626146530616,0.231103781406765,0.237164605802286
"Gm11110",0.114633537190976,0.0673577827850922,0.0952541812561943,0.0923949593493432,0.0881184101019133
"Tnfsf9",0.0157776563084364,0.0344214173705531,0.00829700841312368,0.0686678570286205,0.049200637933931
"Cd70",0,0.028348888582161,0,0.0199664634258438,0.00460252649166137
"Tnfsf14",0,0,0,0,0
"Gpr108",1.15694344209557,1.75164344769878,1.19935817586679,1.1644943774003,1.42132520128977
"Trip10",0.086095128078846,0.0459828810691216,0.0112822688260471,0.0858438590690454,0.0933194789047871
"Vav1",0.529294613740603,0.516896359412605,0.391585133195836,0.481272339908071,0.53243291334628
"Adgre1",0,0,0,0,0.00542400604606208
"Gm5815",0.0146932008932733,0.0162337903953538,0,0,0.00366730789254961
"Nudt12",0,0.0160314918464396,0.0228879732331175,0.0415491391349785,0
"Gm27023",0.00472144531081785,0.00407076711591071,0,0,0.0142462266180309
"Fbxl17",0.120411387850473,0.139791576247431,0.0317165749423515,0.0307447756965362,0.142376536387405
"Fer",0,0,0,0,0.00268833387779719
"Pja2",0.400784991109257,0.489981699596124,0.455468760845211,0.309239864207939,0.442782917826103
"Man2a1",0.986394704073034,0.78773742218841,0.968959584351848,0.719786769301383,0.745343644088295
"Gm17133",0.0190493573597435,0.0391520249946041,0,0.0116906559037166,0.00242056244260212
"Vapa",2.56290158581325,2.62000460442512,2.30597563753335,2.09759696886515,2.26901349747801
"Rab31",0.00803013351820658,0.00578784267335483,0.0157418580331154,0,0.0016656655251423
"Ppp4r1",0.051462389600713,0.0743829273475545,0.0876698669726192,0.0406701876759484,0.0482061874757092
"Ralbp1",1.82765010895379,1.58718257337792,1.26934379843962,1.69336992624459,1.37286132637273
"Twsg1",0.0252397371075629,0.0572330713915658,0.0222846304633857,0.0192412515066284,0.222446510332846
"Ankrd12",1.10374792784074,0.880154440289755,0.972550360287351,0.911630519075453,0.942653806246644
"Ndufv2",1.92154066721158,1.73882876173971,2.04682819337837,1.91389053984208,1.88395591231357
"Washc1",0.327939518977071,0.323302851914492,0.45297626527763,0.232031478058199,0.461252492801095
"Ddx11",0.0388339670637208,0.0775872564383529,0.0327368970526685,0.135230893092125,0.0363967317890111
"Rab12",0.0358774076728606,0.0508577493080167,0.0637288080764894,0,0.0593457463298173
"Epb41l3",0,0.00685151660400538,0,0.0146036407154561,0
"Gm49894",0.00869753657376459,0.0131577627124988,0,0,0
"Zbtb14",0.0464323937907154,0.0690852730133685,0.0714692881293569,0.0542226058466038,0.0240099194914881
"A930029G22Rik",0.0509852144497185,0.0352233578271451,0.0398321387778809,0.128188529952318,0.0233362917498608
"C030034I22Rik",0.0535567575370405,0.060437167875308,0.0225481202604305,0.0726055768213921,0.0749974300806328
"Dlgap1",0,0.00314145283199962,0,0,0
"Tgif1",0.0340180476731806,0.166774469422029,0.105110105481521,0.0791966303666595,0.121343385960026
"Gm9320",0.0428366509900374,0.0588235850109823,0.0945041961167841,0.105164087286527,0.0593130325600265
"Gm26510",0.134803990097251,0.199783759299116,0.1799756496415,0.216530889161229,0.160016073516757
"Myl12b",2.50365612337187,1.78250430743588,1.80274587650799,2.71738098696884,2.5870516272484
"Myl12a",0.532453633350639,0.449427919166447,0.536956015373006,0.662871653897568,0.809793043257193
"Myom1",0,0.00656462723965304,0,0,0.0195711782595242
"Lpin2",0.163038446045069,0.159334733893288,0.151387638504065,0.258996163611069,0.341785875297961
"Smchd1",2.16284460787655,1.27307278055619,1.22886806483307,0.873139877793189,1.38787573133454
"Gm37639",0,0.00909400412381109,0,0.0292633666593302,0
"Gm38220",0.0161975568836788,0.00578192744277361,0.0116929871772074,0,0.00536708099900331
"Gm4707",0.0239599897622871,0.0141913555717085,0.0812965501085112,0,0.0386150569384853
"Ndc80",0.0169880000492197,0,0.0291709399436147,0,0.0196552917332525
"Trmt61b",0.161320269897918,0.128713685587647,0.142745956850698,0.270944810627398,0.149778643225111
"Wdr43",0.527566007568045,0.479616493867441,0.39479265867085,0.664936720521086,1.3804737294693
"Ypel5",0.562607432383538,0.414726701077912,0.521748511962377,0.586397410582389,0.650644744625458
"Lbh",0.626077310302894,0.513447406973544,0.405250434487293,0.530339092859584,0.35674416719292
"Lclat1",0.0396799882045112,0.0393438863928648,0.0350221065598194,0,0.0852606679853719
"E330032C10Rik",0,0,0,0.0184139996312063,0
"Ehd3",0.07274209311322,0.0899735358627666,0.0453644656944076,0.0346838281759054,0.0675631298541116
"Memo1",0.197269748925356,0.187366004987198,0.201820737125794,0.27194131840154,0.131283055764266
"Dpy30",1.02903332285641,1.07886017487302,1.04206553477671,0.849033213756512,0.832261518478916
"Gm9349",0.00624604876071112,0.00803261230079831,0,0.0220391228257321,0.00558503286106867
"Spast",0.260479463707579,0.274148705133293,0.22406425669941,0.203078857859213,0.249099750070219
"Slc30a6",0.384066794325379,0.407818341854569,0.319415518429531,0.689267595191714,0.455911637477331
"Nlrc4",0.0064719885315816,0.0158864537763316,0.0146842777259268,0,0.0266766120017318
"Gm4708",0,0.00399166184029218,0,0,0.0146339480169991
"Yipf4",1.55823654790413,1.52356682219011,1.27928626620578,1.44301556015728,1.21115829511807
"Birc6",0.757468573345319,0.876541300692676,1.02912349387405,0.769350631801624,0.667657756836266
"Ttc27",0.0533118739829616,0.116561740404169,0.0803245151965959,0.160282670241306,0.126240081886644
"Rasgrp3",1.76659603713327,1.79675009475293,1.94043144353292,1.32125731732017,1.60767776139674
"Fam98a",0.272068751378047,0.379117110117246,0.504020108441019,0.293424027720133,0.498347198691718
"Crim1",0,0.0310061056126475,0,0,0.057723547337543
"Fez2",0.112636429457114,0.105041859279147,0.132830345205286,0.0966351248349987,0.170960695001862
"Gm10093",0.00746712929460324,0.0179576441162143,0.0249966222805695,0.00815717458844653,0.0105005033358401
"Strn",0.101065908548722,0.0933975960405807,0.0783483195819759,0.101468821547965,0.146098072867059
"Heatr5b",0.0871653436434636,0.0765826383481899,0.0930867929378482,0.0654211204486147,0.0642236007634823
"Gpatch11",0.400968940735556,0.34485669195219,0.416693869834426,0.356859923981821,0.379789139477891
"Gm6548",0,0.00916096459306883,0.00499047292378892,0.0220391228257321,0.0151608709389174
"Eif2ak2",0.172366178621942,0.230849212634525,0.217250938944521,0.457655881518294,0.273343334728139
"Cebpzos",0.183447314881216,0.226353606639949,0.261811066751359,0.259783888733271,0.170431706645467
"Cebpz",1.27238755497677,0.92363519884837,0.848975638159212,1.36742125081731,1.02783534263961
"Ndufaf7",0.245099993593027,0.193880534232372,0.237961077486189,0.245501269572325,0.10523575420206
"Prkd3",0.107373572981926,0.0940864968178769,0.0849109277445397,0.0994290653524774,0.0622471602327113
"Qpct",0,0.00781986696087279,0.00752206387895458,0.0314816713359802,0.00697054340323001
"Cdc42ep3",0.490195550717698,0.285279357552332,0.408166447002488,0.371555603050404,0.308190340730298
"Rmdn2",0.0664636209362025,0.0852894752702281,0.100511684741031,0.0596262150601796,0.0628608363131067
"Atl2",0.434675589836342,0.472923619970288,0.523184393807238,0.31103643903769,0.750940466623755
"Gm6552",0.0201189759194328,0.00513747437932602,0,0,0.0127684656809931
"Gm41625",0,0.0203156449219197,0,0,0.00544731443773452
"Hnrnpll",0.162468321894311,0.0974255309538238,0.183846125524827,0.136396889206499,0.0924133406672836
"Galm",0.0157657358657913,0.00728645879677008,0.0223427780897023,0,0.0223049423764029
"Srsf7",3.3890449024819,3.00045750872622,2.79091373460939,3.45158445880001,2.96450975670968
"Ttc39d",0.0158786355750305,0.0111138096940015,0.0103676852433898,0,0
"Gemin6",0.165945103824374,0.190990857623142,0.128533260852607,0.241616927647494,0.230937932644898
"Dhx57",0.34499859372771,0.41425660490359,0.516647145676268,0.177444291462051,0.365821898644017
"Morn2",0.151340739592119,0.188958111532033,0.0717886575817154,0.0959102293951007,0.14525731603266
"Arhgef33",0.0134587619771507,0.0428600156695512,0.0129804665874596,0.0205385600024499,0
"Gm10190",0.0226161088710231,0.0333415296901956,0.0231940529154066,0.0823134623482114,0.0348332616688095
"Sos1",0.0464831698453695,0.0765796819137031,0.0402863145505661,0.0509101198472561,0.0695330661673244
"Map4k3",0.00434293497109922,0.00433584184415192,0,0.043366668103505,0.0171410680693354
"Thumpd2",0.0851134215545943,0.0533106415977448,0.055557305281825,0.0313546900098635,0.169267958628709
"Gm6594",0.0108892845285046,0.0334375964354126,0.00927573629099224,0.0347401510589926,0.0374016733957445
"Pkdcc",0.00658578444462899,0,0.00790233241240832,0,0.0026499214202182
"Eml4",0.288405574588501,0.352469327739769,0.192223801690519,0.303753199270263,0.390991339764499
"Cox7a2l",1.86412774296163,1.83336464877738,3.69404940228542,1.03912655384833,2.08298030309865
"Mta3",0.051506102403723,0.0142277891049153,0.0120060535276885,0.0153969814197173,0.0309611896418723
"Haao",0.0580924440599819,0.142671449598823,0.0300392925950572,0.0934936510305737,0.0804765243722979
"C430042M11Rik",0.0206102575943777,0.0296275733401768,0.0112380134564979,0.0710647560946587,0.0765727464693372
"1810073O08Rik",0,0.00314145283199962,0,0,0
"Zfp36l2",0.313194176600954,0.266441788135676,0.213318211423802,0.342022757642519,0.205524136612167
"Gm36279",0.0908234659038721,0.0862225841571811,0.138671209343118,0.0814280675569054,0.0393613951526505
"Thada",0.0755236043402245,0.124643296921412,0.114072867936656,0.182844726389999,0.164827834965938
"Dync2li1",0.0073882795079158,0.00336886466992386,0,0,0.0103596431838571
"Lrpprc",0.231817166428168,0.147778492456497,0.072936280099181,0.0496636222785359,0.143837866976272
"1110020A21Rik",0.0142570250849444,0.0153224682234148,0.0250773740031398,0,0.0137347249565331
"Ppm1b",0.188122260001586,0.267887813145224,0.178377893692183,0.18044864802663,0.193391080562191
"Prepl",0.0765348690043512,0.0633288680339053,0.0998375245982913,0.0733872704384149,0.0629723911149576
"Camkmt",0.135861679204086,0.131029420871724,0.099604222932715,0.1328482816782,0.108560876736415
"Six2",0.00666419707573457,0.00645854214961765,0.0122327343106919,0.0186707296593926,0
"Srbd1",0.0667012116296682,0.148551401120495,0.126603302174212,0.0880897568455079,0.103748921823098
"Prkce",0.083201133639492,0.0418439346492032,0.0737300332061579,0.094254345941432,0.0743169137501009
"Epas1",0,0,0.0108721403793324,0,0.0169180200318376
"Rhoq",0,0.0314025385300087,0.0134897482525454,0,0.00678243602727409
"Gm50012",0,0,0,0,0.00366730789254961
"Pigf",0.297427340872135,0.339595038425343,0.244034573182282,0.29784512048284,0.397081362999482
"Cript",1.13762136415408,1.27038579483321,0.966222511298157,1.34283948695994,1.13201863783604
"Gm5499",0.0236698702614749,0.0313506262983553,0.0136056021908926,0,0.00884193546080361
"Socs5",0,0.0168756078527694,0,0,0.0203016670236407
"Mcfd2",0.858257660223786,1.63662520125245,0.871591390591719,1.30190324240037,0.983300846310921
"4833418N02Rik",0.0163268507017952,0.0365837867239002,0.0139663461015971,0,0.0282695686471208
"Ttc7",0.257445254040598,0.180052904682401,0.121414940701893,0.0997528292638998,0.124489224799486
"Calm2",2.22479241548161,2.38811996933907,1.78069443885305,2.36828615426229,2.35091759647961
"Epcam",0.949653099017422,0.222763888476904,0.141145349554009,0.992095621418769,0.963422713823709
"Msh2",0.159204655112698,0.167765866733832,0.0845992639308667,0.0715344843869676,0.062961334976772
"Kcnk12",0.0106314650843797,0.00880787295852555,0,0,0
"Msh6",0.0465999291797225,0.115103340967014,0.12239646739217,0.202868128585203,0.0782825973196505
"Fbxo11",0.116941049967039,0.163246525415289,0.15382971176529,0.120606154992338,0.119833559481833
"Gm4832",0.017483417211866,0.00396351992056282,0.0231494503478866,0,0
"Gm31499",0.0604236945534959,0.0781042131683746,0.142470077227327,0.0610383060136589,0.0534788856570531
"Foxn2",0.175487118736276,0.203597487416331,0.092210501349181,0.119386371551326,0.197375049088025
"Ppp1r21",0.113784093668433,0.110762521800509,0.129514677722121,0.0790175222578905,0.0909711489764138
"Ston1",0.018047837442311,0.0110653180587683,0.015331038330898,0.0149406587777656,0.00268640547499173
"Gtf2a1l",0.00945122471054152,0.00653014494203682,0,0,0.00382137609984106
"Gm10184",0.0140397939559832,0.0117592050723237,0.00720208678607903,0.0144477277145758,0.038211188966247
"Gm6741",0.0232920965603956,0.0697194559179084,0.0609978954262251,0,0.0208833578000439
"Mettl4",0.128411907432285,0.109175368875031,0.0790412446557326,0.125904778687796,0.129183489731096
"2700099C18Rik",0.010230677115751,0.0382149293257437,0,0,0.0218079923625018
"Gm1976",0.0209167591590893,0.0177585300050561,0.0180914277835417,0.0546677889298048,0.022359515663596
"Gm50010",0,0.00476054993517378,0,0,0.00440485010273062
"Gm20939",0.0361666130202255,0.0698049170137506,0.0385648769602338,0.0318839844835177,0.0460576171376208
"Kdm5d",0,0.0100767946870633,0,0.0228616947619709,0.0232910073535089
"Eif2s3y",0.00824655915261211,0.0356292331374075,0.0853378408400301,0.0199664634258438,0.0440078242063441
"Uty",0.00901128489334666,0.00501084214053656,0,0.0139173613956957,0.0128015663197286
"Ddx3y",0.0462243872995218,0.040717715327346,0.0150695036920693,0.0617609124573785,0.0400227689305997
"Gm21860",0,0,0,0.0153969814197173,0.0235799791508035
"Gm47283",0.586302793500234,0.59839025622671,0.323831090516548,0.467411937679897,0.958320782115371
"Crem",0.439144876845567,0.407868673255185,0.467569720194897,0.634587882812723,0.515892064291937
"Gm6225",0.0061501836397512,0.0320105945941693,0.0386885892375502,0.0370538540764287,0.104047199709029
